262.74	1351.66
262.95	1345.52
263.16	1472.49
263.37	1445.87
263.59	1363.95
263.80	1423.34
264.01	1449.96
264.22	1433.58
264.43	1431.53
264.64	1472.49
264.86	1552.36
265.07	1677.29
265.28	1478.63
265.49	1470.44
265.70	1509.35
265.91	1470.44
266.13	1392.62
266.34	1382.38
266.55	1470.44
266.76	1402.86
266.97	1357.80
267.18	1413.10
267.40	1396.71
267.61	1456.11
267.82	1392.62
268.03	1290.22
268.24	1376.24
268.45	1417.19
268.66	1349.61
268.88	1388.52
269.09	1341.42
269.30	1355.76
269.51	1322.99
269.72	1286.12
269.93	1417.19
270.14	1370.09
270.36	1349.61
270.57	1320.94
270.78	1439.72
270.99	1482.73
271.20	1482.73
271.41	1337.32
271.62	1535.98
271.84	1404.91
272.05	1363.95
272.26	1386.47
272.47	1546.22
272.68	1368.04
272.89	1409.00
273.10	1378.28
273.31	1376.24
273.53	1339.37
273.74	1433.58
273.95	1400.81
274.16	1374.19
274.37	1337.32
274.58	1404.91
274.79	1366.00
275.00	1327.08
275.22	1472.49
275.43	1411.05
275.64	1347.56
275.85	1462.25
276.06	1431.53
276.27	1466.35
276.48	1320.94
276.69	1251.31
276.90	1306.60
277.12	1497.07
277.33	1337.32
277.54	1415.15
277.75	1441.77
277.96	1271.79
278.17	1386.47
278.38	1366.00
278.59	1445.87
278.80	1396.71
279.02	1372.14
279.23	1527.78
279.44	1419.24
279.65	1392.62
279.86	1370.09
280.07	1466.35
280.28	1402.86
280.49	1441.77
280.70	1368.04
280.91	1519.59
281.12	1376.24
281.34	1374.19
281.55	1406.95
281.76	1357.80
281.97	1449.96
282.18	1429.48
282.39	1386.47
282.60	1372.14
282.81	1441.77
283.02	1331.18
283.23	1273.84
283.44	1396.71
283.66	1404.91
283.87	1423.34
284.08	1337.32
284.29	1406.95
284.50	1433.58
284.71	1359.85
284.92	1335.28
285.13	1519.59
285.34	1353.71
285.55	1419.24
285.76	1423.34
285.97	1370.09
286.18	1462.25
286.39	1308.65
286.61	1443.82
286.82	1392.62
287.03	1427.43
287.24	1429.48
287.45	1470.44
287.66	1425.39
287.87	1314.80
288.08	1443.82
288.29	1376.24
288.50	1413.10
288.71	1413.10
288.92	1511.40
289.13	1454.06
289.34	1517.54
289.55	1466.35
289.76	1478.63
289.97	1533.93
290.18	1521.64
290.40	1370.09
290.61	1409.00
290.82	1335.28
291.03	1349.61
291.24	1378.28
291.45	1325.04
291.66	1339.37
291.87	1431.53
292.08	1413.10
292.29	1421.29
292.50	1370.09
292.71	1445.87
292.92	1427.43
293.13	1511.40
293.34	1480.68
293.55	1466.35
293.76	1503.21
293.97	1478.63
294.18	1452.01
294.39	1468.39
294.60	1429.48
294.81	1411.05
295.02	1433.58
295.23	1505.26
295.44	1427.43
295.65	1515.50
295.86	1546.22
296.07	1785.83
296.28	1789.92
296.49	1943.52
296.70	1875.94
296.91	1927.14
297.12	1845.22
297.34	1720.29
297.55	1621.99
297.76	1552.36
297.97	1511.40
298.18	1374.19
298.39	1396.71
298.60	1447.91
298.81	1458.15
299.02	1339.37
299.23	1335.28
299.44	1413.10
299.65	1429.48
299.86	1490.92
300.07	1327.08
300.28	1347.56
300.49	1447.91
300.70	1462.25
300.91	1484.78
301.12	1523.69
301.33	1427.43
301.54	1679.33
301.75	1646.57
301.96	1859.56
302.17	1710.05
302.38	1769.44
302.59	1734.63
302.80	1538.02
303.01	1486.83
303.22	1495.02
303.42	1460.20
303.63	1462.25
303.84	1353.71
304.05	1376.24
304.26	1331.18
304.47	1460.20
304.68	1437.67
304.89	1374.19
305.10	1394.67
305.31	1433.58
305.52	1363.95
305.73	1458.15
305.94	1380.33
306.15	1476.59
306.36	1402.86
306.57	1372.14
306.78	1413.10
306.99	1353.71
307.20	1400.81
307.41	1357.80
307.62	1318.89
307.83	1421.29
308.04	1482.73
308.25	1419.24
308.46	1429.48
308.67	1406.95
308.88	1449.96
309.09	1382.38
309.30	1495.02
309.51	1460.20
309.72	1452.01
309.93	1400.81
310.13	1339.37
310.34	1556.46
310.55	1542.12
310.76	1368.04
310.97	1509.35
311.18	1730.53
311.39	1681.38
311.60	1990.63
311.81	2437.08
312.02	3266.51
312.23	3721.16
312.44	4380.61
312.65	4968.37
312.86	5666.73
313.07	5269.42
313.28	4798.39
313.49	4509.63
313.70	3923.91
313.90	3024.85
314.11	2633.69
314.32	2209.76
314.53	1892.32
314.74	1572.84
314.95	1515.50
315.16	1355.76
315.37	1486.83
315.58	1425.39
315.79	1368.04
316.00	1384.43
316.21	1363.95
316.42	1380.33
316.62	1445.87
316.83	1343.47
317.04	1466.35
317.25	1474.54
317.46	1368.04
317.67	1343.47
317.88	1390.57
318.09	1366.00
318.30	1308.65
318.51	1384.43
318.72	1417.19
318.93	1302.51
319.13	1384.43
319.34	1404.91
319.55	1495.02
319.76	1437.67
319.97	1314.80
320.18	1306.60
320.39	1372.14
320.60	1447.91
320.81	1503.21
321.02	1409.00
321.22	1359.85
321.43	1394.67
321.64	1429.48
321.85	1378.28
322.06	1456.11
322.27	1337.32
322.48	1298.41
322.69	1288.17
322.90	1343.47
323.11	1298.41
323.31	1392.62
323.52	1343.47
323.73	1392.62
323.94	1392.62
324.15	1290.22
324.36	1353.71
324.57	1523.69
324.78	1419.24
324.98	1351.66
325.19	1406.95
325.40	1531.88
325.61	1411.05
325.82	1515.50
326.03	1359.85
326.24	1480.68
326.45	1376.24
326.65	1341.42
326.86	1271.79
327.07	1370.09
327.28	1363.95
327.49	1347.56
327.70	1277.93
327.91	1384.43
328.12	1437.67
328.32	1411.05
328.53	1441.77
328.74	1431.53
328.95	1316.84
329.16	1351.66
329.37	1384.43
329.58	1384.43
329.78	1322.99
329.99	1372.14
330.20	1370.09
330.41	1409.00
330.62	1347.56
330.83	1322.99
331.04	1456.11
331.24	1392.62
331.45	1480.68
331.66	1413.10
331.87	1339.37
332.08	1413.10
332.29	1376.24
332.49	1449.96
332.70	1429.48
332.91	1449.96
333.12	1431.53
333.33	1568.74
333.54	1632.23
333.74	1794.02
333.95	1640.42
334.16	1834.98
334.37	1679.33
334.58	1753.06
334.79	1492.97
334.99	1589.22
335.20	1466.35
335.41	1361.90
335.62	1503.21
335.83	1327.08
336.04	1380.33
336.24	1392.62
336.45	1511.40
336.66	1400.81
336.87	1288.17
337.08	1331.18
337.29	1333.23
337.49	1380.33
337.70	1368.04
337.91	1413.10
338.12	1308.65
338.33	1482.73
338.53	1208.30
338.74	1452.01
338.95	1372.14
339.16	1361.90
339.37	1511.40
339.57	1312.75
339.78	1345.52
339.99	1411.05
340.20	1343.47
340.41	1351.66
340.61	1384.43
340.82	1261.55
341.03	1277.93
341.24	1341.42
341.45	1353.71
341.65	1470.44
341.86	1361.90
342.07	1517.54
342.28	1306.60
342.49	1316.84
342.69	1425.39
342.90	1441.77
343.11	1282.03
343.32	1413.10
343.53	1458.15
343.73	1400.81
343.94	1435.63
344.15	1366.00
344.36	1396.71
344.56	1380.33
344.77	1419.24
344.98	1357.80
345.19	1411.05
345.40	1384.43
345.60	1466.35
345.81	1322.99
346.02	1404.91
346.23	1464.30
346.43	1318.89
346.64	1349.61
346.85	1325.04
347.06	1318.89
347.27	1388.52
347.47	1380.33
347.68	1374.19
347.89	1423.34
348.10	1398.76
348.30	1380.33
348.51	1384.43
348.72	1460.20
348.93	1343.47
349.13	1474.54
349.34	1304.56
349.55	1376.24
349.76	1394.67
349.96	1335.28
350.17	1378.28
350.38	1339.37
350.59	1318.89
350.79	1355.76
351.00	1468.39
351.21	1402.86
351.42	1345.52
351.62	1366.00
351.83	1359.85
352.04	1345.52
352.25	1425.39
352.45	1415.15
352.66	1425.39
352.87	1376.24
353.08	1433.58
353.28	1415.15
353.49	1282.03
353.70	1353.71
353.90	1486.83
354.11	1449.96
354.32	1351.66
354.53	1337.32
354.73	1279.98
354.94	1443.82
355.15	1298.41
355.36	1499.11
355.56	1476.59
355.77	1343.47
355.98	1390.57
356.18	1318.89
356.39	1386.47
356.60	1368.04
356.81	1361.90
357.01	1388.52
357.22	1339.37
357.43	1363.95
357.63	1415.15
357.84	1490.92
358.05	1339.37
358.26	1372.14
358.46	1476.59
358.67	1413.10
358.88	1304.56
359.08	1398.76
359.29	1411.05
359.50	1388.52
359.71	1363.95
359.91	1372.14
360.12	1390.57
360.33	1402.86
360.53	1441.77
360.74	1382.38
360.95	1312.75
361.15	1366.00
361.36	1322.99
361.57	1374.19
361.78	1411.05
361.98	1392.62
362.19	1425.39
362.40	1490.92
362.60	1331.18
362.81	1429.48
363.02	1486.83
363.22	1523.69
363.43	1634.28
363.64	1920.99
363.84	2265.05
364.05	3180.50
364.26	4562.87
364.46	6694.81
364.67	8589.18
364.88	10084.20
365.08	10811.23
365.29	10493.79
365.50	9502.58
365.70	8064.90
365.91	6637.47
366.12	5640.11
366.32	4882.36
366.53	4435.90
366.74	3692.49
366.94	3229.65
367.15	2527.19
367.36	2107.36
367.56	1998.82
367.77	1755.11
367.98	1724.39
368.18	1533.93
368.39	1581.03
368.60	1585.13
368.80	1402.86
369.01	1480.68
369.22	1452.01
369.42	1468.39
369.63	1370.09
369.84	1363.95
370.04	1509.35
370.25	1406.95
370.46	1441.77
370.66	1423.34
370.87	1279.98
371.07	1462.25
371.28	1486.83
371.49	1388.52
371.69	1382.38
371.90	1486.83
372.11	1378.28
372.31	1406.95
372.52	1400.81
372.73	1427.43
372.93	1394.67
373.14	1417.19
373.34	1357.80
373.55	1261.55
373.76	1337.32
373.96	1351.66
374.17	1507.30
374.38	1322.99
374.58	1296.36
374.79	1464.30
374.99	1421.29
375.20	1347.56
375.41	1314.80
375.61	1322.99
375.82	1470.44
376.03	1351.66
376.23	1441.77
376.44	1392.62
376.64	1435.63
376.85	1458.15
377.06	1464.30
377.26	1429.48
377.47	1322.99
377.67	1331.18
377.88	1353.71
378.09	1341.42
378.29	1388.52
378.50	1417.19
378.70	1304.56
378.91	1322.99
379.12	1363.95
379.32	1380.33
379.53	1476.59
379.73	1439.72
379.94	1511.40
380.15	1447.91
380.35	1396.71
380.56	1452.01
380.76	1458.15
380.97	1374.19
381.18	1325.04
381.38	1263.60
381.59	1353.71
381.79	1370.09
382.00	1402.86
382.21	1396.71
382.41	1368.04
382.62	1376.24
382.82	1409.00
383.03	1345.52
383.23	1437.67
383.44	1466.35
383.65	1355.76
383.85	1421.29
384.06	1347.56
384.26	1421.29
384.47	1257.45
384.67	1497.07
384.88	1462.25
385.09	1382.38
385.29	1435.63
385.50	1439.72
385.70	1439.72
385.91	1374.19
386.11	1368.04
386.32	1331.18
386.53	1411.05
386.73	1404.91
386.94	1384.43
387.14	1368.04
387.35	1398.76
387.55	1376.24
387.76	1370.09
387.96	1382.38
388.17	1382.38
388.38	1355.76
388.58	1390.57
388.79	1392.62
388.99	1396.71
389.20	1366.00
389.40	1363.95
389.61	1331.18
389.81	1458.15
390.02	1413.10
390.22	1447.91
390.43	1368.04
390.64	1374.19
390.84	1503.21
391.05	1474.54
391.25	1382.38
391.46	1421.29
391.66	1390.57
391.87	1353.71
392.07	1400.81
392.28	1460.20
392.48	1437.67
392.69	1343.47
392.89	1368.04
393.10	1394.67
393.30	1425.39
393.51	1425.39
393.71	1433.58
393.92	1361.90
394.12	1554.41
394.33	1372.14
394.54	1458.15
394.74	1325.04
394.95	1490.92
395.15	1322.99
395.36	1322.99
395.56	1335.28
395.77	1302.51
395.97	1454.06
396.18	1355.76
396.38	1409.00
396.59	1452.01
396.79	1380.33
397.00	1456.11
397.20	1462.25
397.41	1421.29
397.61	1406.95
397.82	1368.04
398.02	1347.56
398.23	1552.36
398.43	1476.59
398.64	1376.24
398.84	1347.56
399.05	1421.29
399.25	1372.14
399.46	1368.04
399.66	1310.70
399.87	1462.25
400.07	1402.86
400.28	1359.85
400.48	1419.24
400.68	1447.91
400.89	1318.89
401.09	1353.71
401.30	1329.13
401.50	1458.15
401.71	1433.58
401.91	1406.95
402.12	1411.05
402.32	1366.00
402.53	1372.14
402.73	1460.20
402.94	1560.55
403.14	1806.31
403.35	2224.09
403.55	2838.48
403.76	4265.92
403.96	6864.79
404.16	10100.58
404.37	13102.90
404.57	14219.05
404.78	14270.25
404.98	13115.19
405.19	11046.74
405.39	8759.16
405.60	6737.82
405.80	5244.85
406.01	4132.80
406.21	3342.28
406.42	2750.42
406.62	2320.35
406.82	2021.35
407.03	1933.28
407.23	2211.81
407.44	2340.83
407.64	2402.27
407.85	2291.68
408.05	2412.51
408.26	2113.50
408.46	1990.63
408.66	1855.46
408.87	1699.81
409.07	1718.25
409.28	1568.74
409.48	1470.44
409.69	1499.11
409.89	1501.16
410.09	1409.00
410.30	1394.67
410.50	1499.11
410.71	1527.78
410.91	1466.35
411.12	1361.90
411.32	1417.19
411.52	1404.91
411.73	1404.91
411.93	1331.18
412.14	1429.48
412.34	1425.39
412.55	1400.81
412.75	1366.00
412.95	1429.48
413.16	1402.86
413.36	1322.99
413.57	1386.47
413.77	1423.34
413.97	1464.30
414.18	1392.62
414.38	1378.28
414.59	1394.67
414.79	1390.57
414.99	1439.72
415.20	1535.98
415.40	1312.75
415.61	1359.85
415.81	1409.00
416.01	1355.76
416.22	1355.76
416.42	1384.43
416.63	1425.39
416.83	1368.04
417.03	1433.58
417.24	1495.02
417.44	1355.76
417.65	1468.39
417.85	1517.54
418.05	1425.39
418.26	1437.67
418.46	1411.05
418.66	1396.71
418.87	1396.71
419.07	1454.06
419.28	1390.57
419.48	1429.48
419.68	1421.29
419.89	1396.71
420.09	1472.49
420.29	1458.15
420.50	1452.01
420.70	1376.24
420.91	1329.13
421.11	1318.89
421.31	1318.89
421.52	1466.35
421.72	1454.06
421.92	1343.47
422.13	1372.14
422.33	1318.89
422.53	1339.37
422.74	1456.11
422.94	1392.62
423.15	1415.15
423.35	1339.37
423.55	1456.11
423.76	1312.75
423.96	1345.52
424.16	1423.34
424.37	1378.28
424.57	1480.68
424.77	1331.18
424.98	1406.95
425.18	1314.80
425.38	1507.30
425.59	1316.84
425.79	1392.62
425.99	1456.11
426.20	1337.32
426.40	1384.43
426.60	1398.76
426.81	1556.46
427.01	1413.10
427.21	1443.82
427.42	1351.66
427.62	1581.03
427.82	1449.96
428.03	1441.77
428.23	1337.32
428.43	1423.34
428.64	1499.11
428.84	1427.43
429.04	1466.35
429.25	1609.70
429.45	1390.57
429.65	1361.90
429.86	1413.10
430.06	1445.87
430.26	1427.43
430.47	1388.52
430.67	1460.20
430.87	1519.59
431.08	1413.10
431.28	1390.57
431.48	1425.39
431.68	1443.82
431.89	1355.76
432.09	1437.67
432.29	1523.69
432.50	1472.49
432.70	1474.54
432.90	1507.30
433.11	1423.34
433.31	1626.09
433.51	1619.94
433.72	1671.14
433.92	1650.66
434.12	2062.30
434.32	2338.78
434.53	3633.10
434.73	5836.71
434.93	9820.01
435.14	17780.46
435.34	27549.28
435.54	35532.26
435.74	38870.45
435.95	40768.91
436.15	38299.06
436.35	31583.77
436.56	25093.76
436.76	20137.68
436.96	16310.02
437.16	12724.03
437.37	9293.68
437.57	6154.15
437.77	4030.40
437.97	2772.95
438.18	2150.37
438.38	1738.73
438.58	1726.44
438.79	1742.82
438.99	1531.88
439.19	1570.79
439.39	1570.79
439.60	1513.45
439.80	1464.30
440.00	1492.97
440.20	1437.67
440.41	1458.15
440.61	1423.34
440.81	1396.71
441.01	1429.48
441.22	1427.43
441.42	1478.63
441.62	1347.56
441.82	1374.19
442.03	1417.19
442.23	1476.59
442.43	1486.83
442.63	1419.24
442.84	1429.48
443.04	1460.20
443.24	1576.94
443.44	1417.19
443.65	1449.96
443.85	1464.30
444.05	1380.33
444.25	1437.67
444.46	1380.33
444.66	1478.63
444.86	1347.56
445.06	1382.38
445.26	1550.31
445.47	1486.83
445.67	1435.63
445.87	1443.82
446.07	1425.39
446.28	1482.73
446.48	1282.03
446.68	1439.72
446.88	1378.28
447.08	1464.30
447.29	1322.99
447.49	1325.04
447.69	1402.86
447.89	1521.64
448.10	1421.29
448.30	1374.19
448.50	1390.57
448.70	1413.10
448.90	1316.84
449.11	1322.99
449.31	1435.63
449.51	1322.99
449.71	1435.63
449.91	1441.77
450.12	1404.91
450.32	1382.38
450.52	1347.56
450.72	1327.08
450.92	1443.82
451.13	1376.24
451.33	1417.19
451.53	1415.15
451.73	1392.62
451.93	1392.62
452.14	1370.09
452.34	1327.08
452.54	1388.52
452.74	1429.48
452.94	1435.63
453.14	1415.15
453.35	1437.67
453.55	1310.70
453.75	1355.76
453.95	1349.61
454.15	1327.08
454.36	1372.14
454.56	1380.33
454.76	1349.61
454.96	1396.71
455.16	1472.49
455.36	1392.62
455.57	1382.38
455.77	1441.77
455.97	1429.48
456.17	1322.99
456.37	1339.37
456.57	1384.43
456.78	1382.38
456.98	1484.78
457.18	1320.94
457.38	1445.87
457.58	1441.77
457.78	1445.87
457.98	1421.29
458.19	1421.29
458.39	1425.39
458.59	1351.66
458.79	1441.77
458.99	1312.75
459.19	1452.01
459.40	1417.19
459.60	1499.11
459.80	1384.43
460.00	1382.38
460.20	1312.75
460.40	1406.95
460.60	1404.91
460.80	1351.66
461.01	1339.37
461.21	1355.76
461.41	1409.00
461.61	1363.95
461.81	1394.67
462.01	1333.23
462.21	1318.89
462.42	1380.33
462.62	1359.85
462.82	1341.42
463.02	1331.18
463.22	1341.42
463.42	1337.32
463.62	1474.54
463.82	1419.24
464.03	1415.15
464.23	1353.71
464.43	1509.35
464.63	1429.48
464.83	1425.39
465.03	1435.63
465.23	1327.08
465.43	1333.23
465.63	1343.47
465.84	1429.48
466.04	1380.33
466.24	1427.43
466.44	1460.20
466.64	1353.71
466.84	1376.24
467.04	1374.19
467.24	1415.15
467.44	1445.87
467.64	1361.90
467.85	1288.17
468.05	1390.57
468.25	1292.27
468.45	1476.59
468.65	1449.96
468.85	1382.38
469.05	1370.09
469.25	1325.04
469.45	1361.90
469.65	1400.81
469.85	1345.52
470.05	1382.38
470.26	1382.38
470.46	1431.53
470.66	1327.08
470.86	1427.43
471.06	1312.75
471.26	1396.71
471.46	1388.52
471.66	1484.78
471.86	1368.04
472.06	1413.10
472.26	1368.04
472.46	1333.23
472.66	1456.11
472.86	1417.19
473.07	1384.43
473.27	1392.62
473.47	1277.93
473.67	1406.95
473.87	1464.30
474.07	1392.62
474.27	1404.91
474.47	1445.87
474.67	1374.19
474.87	1351.66
475.07	1339.37
475.27	1312.75
475.47	1249.26
475.67	1427.43
475.87	1247.21
476.07	1368.04
476.27	1341.42
476.47	1480.68
476.67	1357.80
476.88	1423.34
477.08	1396.71
477.28	1370.09
477.48	1325.04
477.68	1527.78
477.88	1406.95
478.08	1366.00
478.28	1400.81
478.48	1345.52
478.68	1337.32
478.88	1359.85
479.08	1320.94
479.28	1400.81
479.48	1404.91
479.68	1333.23
479.88	1347.56
480.08	1388.52
480.28	1458.15
480.48	1335.28
480.68	1435.63
480.88	1409.00
481.08	1368.04
481.28	1419.24
481.48	1415.15
481.68	1413.10
481.88	1398.76
482.08	1439.72
482.28	1298.41
482.48	1284.08
482.68	1392.62
482.88	1290.22
483.08	1380.33
483.28	1361.90
483.48	1370.09
483.68	1363.95
483.88	1331.18
484.08	1372.14
484.28	1300.46
484.48	1409.00
484.68	1454.06
484.88	1427.43
485.08	1327.08
485.28	1349.61
485.48	1386.47
485.68	1363.95
485.88	1437.67
486.08	1355.76
486.28	1310.70
486.48	1523.69
486.68	1437.67
486.88	1445.87
487.08	1402.86
487.28	1366.00
487.48	1404.91
487.68	1351.66
487.88	1392.62
488.08	1454.06
488.28	1361.90
488.48	1429.48
488.68	1361.90
488.88	1454.06
489.08	1308.65
489.28	1357.80
489.48	1464.30
489.68	1449.96
489.87	1404.91
490.07	1388.52
490.27	1409.00
490.47	1454.06
490.67	1484.78
490.87	1464.30
491.07	1605.61
491.27	1423.34
491.47	1572.84
491.67	1626.09
491.87	1570.79
492.07	1605.61
492.27	1538.02
492.47	1454.06
492.67	1478.63
492.87	1423.34
493.07	1462.25
493.27	1437.67
493.47	1343.47
493.66	1363.95
493.86	1316.84
494.06	1343.47
494.26	1398.76
494.46	1441.77
494.66	1339.37
494.86	1474.54
495.06	1372.14
495.26	1382.38
495.46	1310.70
495.66	1480.68
495.86	1363.95
496.06	1425.39
496.26	1388.52
496.45	1382.38
496.65	1320.94
496.85	1390.57
497.05	1423.34
497.25	1427.43
497.45	1339.37
497.65	1458.15
497.85	1404.91
498.05	1439.72
498.25	1372.14
498.45	1368.04
498.64	1480.68
498.84	1417.19
499.04	1411.05
499.24	1318.89
499.44	1329.13
499.64	1374.19
499.84	1417.19
500.04	1339.37
500.24	1339.37
500.44	1519.59
500.63	1415.15
500.83	1492.97
501.03	1298.41
501.23	1376.24
501.43	1370.09
